CustomerID,CustomerName,Gender,Age,City,State,Country,CustomerSegment,JoinDate
CUST08222,Meera Joshi,FEMALE,41,Mumbai,Maharashtra,India,Retail,2022-09-21
CUST08223,Isha Mehta,Male,19,Pune,Delhi,India,Wholesale,2025-11-06
CUST08224,Rahul Kapoor,Female,55,Mumbai,Karnataka,India,Wholesale,2025-08-03
CUST08225,Aarav Shah,Male,50,Hyderabad,Karnataka,India,Wholesale,2020-05-25
CUST08226,Aarav Desai,FEMALE,44,Bangalore,Maharashtra,India,Retail,2024-11-18
CUST08227,Rohan Singh,,74,Chennai,Tamil Nadu,India,Retail,2024-09-08
CUST08228,Arjun Gupta,,56,Hyderabad,Telangana,India,Corporate,2025-05-26
CUST08229,Dhruvi Verma,,19,Delhi,Gujarat,India,Retail,2023-06-25
CUST08230,Diya Kapoor,Male,73,Hyderabad,Telangana,India,Corporate,2023-07-26
CUST08231,Isha Shah,,31,Bangalore,Maharashtra,India,Corporate,2020-01-28
CUST08232,Nidhi Verma,,52,Pune,Telangana,India,Retail,2020-05-14
CUST08233,Meera Verma, male ,61,Hyderabad,Maharashtra,India,Corporate,2021-05-02
CUST08234,Ananya Desai,Female,42,Hyderabad,Tamil Nadu,India,Retail,2022-07-23
CUST08235,Ananya Mehta,,72,Pune,Gujarat,India,Corporate,2020-09-08
CUST08236,Aarav Gupta,,25,Chennai,Tamil Nadu,India,Corporate,2022-06-02
CUST08237,Rohan Verma, male ,63,Bangalore,Tamil Nadu,India,Wholesale,2022-09-07
CUST08238,Riya Shah, male ,63,Delhi,Karnataka,India,Retail,2020-04-18
CUST08239,Rohan Verma, male ,67,Ahmedabad,Telangana,India,Wholesale,2022-08-17
CUST08240,Aditya Joshi,Female,57,Surat,Tamil Nadu,India,Wholesale,2020-04-21
CUST08241,Vivaan Singh,,40,Bangalore,Tamil Nadu,India,Wholesale,2021-10-15
CUST08242,Sneha Desai,Female,43,Pune,Telangana,India,Wholesale,2021-04-17
CUST08243,Priya Verma,,45,Bangalore,Tamil Nadu,India,Retail,2020-10-17
CUST08244,Nidhi Shah,,24,Mumbai,Karnataka,India,Corporate,2022-03-28
CUST08245,Riya Joshi,,40,Ahmedabad,Gujarat,India,Retail,2021-05-20
CUST08246,Rohan Desai,Female,24,Mumbai,Tamil Nadu,India,Corporate,2022-07-21
CUST08247,Priya Verma, male ,53,Ahmedabad,Maharashtra,India,Wholesale,2025-10-01
CUST08248,Neha Desai, male ,60,Hyderabad,Delhi,India,Corporate,2022-01-14
CUST08249,Ananya Joshi,,21,Bangalore,Tamil Nadu,India,Wholesale,2022-07-28
CUST08250,Diya Shah,,46,Chennai,Delhi,India,Wholesale,2021-12-18
CUST08251,Aarav Desai,FEMALE,38,Chennai,Tamil Nadu,India,Wholesale,2024-01-07
CUST08252,Vivaan Mehta,Female,36,Pune,Telangana,India,Corporate,2020-04-23
CUST08253,Sneha Desai,Female,22,Bangalore,Gujarat,India,Corporate,2020-10-01
CUST08254,Arjun Patel, male ,27,Pune,Delhi,India,Corporate,2020-05-02
CUST08255,Nidhi Joshi,Female,21,Ahmedabad,Tamil Nadu,India,Corporate,2023-12-08
CUST08256,Isha Kapoor, male ,28,Chennai,Maharashtra,India,Corporate,2020-05-18
CUST08257,Sneha Verma,,58,Chennai,Gujarat,India,Retail,2022-07-26
CUST08258,Ananya Joshi,,45,Ahmedabad,Gujarat,India,Corporate,2020-01-11
CUST08259,Arjun Mehta,FEMALE,43,Bangalore,Maharashtra,India,Corporate,2025-07-21
CUST08260,Arjun Shah, male ,44,Mumbai,Karnataka,India,Corporate,2022-02-09
CUST08261,Aarav Singh,Female,41,Hyderabad,Delhi,India,Retail,2025-09-17
CUST08262,Kavya Verma, male ,66,Bangalore,Tamil Nadu,India,Wholesale,2022-03-08
CUST08263,Neha Mehta,,35,Mumbai,Telangana,India,Corporate,2025-07-18
CUST08264,Diya Verma,FEMALE,56,Pune,Maharashtra,India,Retail,2024-03-09
CUST08265,Isha Patel,,40,Surat,Delhi,India,Wholesale,2024-03-22
CUST08266,Diya Joshi, male ,67,Chennai,Karnataka,India,Retail,2025-02-01
CUST08267,Riya Joshi,Male,42,Surat,Telangana,India,Retail,2023-03-04
CUST08268,Aarav Joshi,FEMALE,26,Hyderabad,Telangana,India,Corporate,2021-11-04
CUST08269,Arjun Mehta,Male,42,Hyderabad,Gujarat,India,Corporate,2023-02-16
CUST08270,Meera Shah,FEMALE,67,Surat,Delhi,India,Corporate,2024-10-23
CUST08271,Isha Joshi,,46,Pune,Tamil Nadu,India,Corporate,2022-12-01
CUST08272,Sneha Singh,Female,48,Mumbai,Telangana,India,Retail,2025-02-25
CUST08273,Nidhi Mehta, male ,35,Pune,Telangana,India,Corporate,2021-02-09
CUST08274,Meera Patel,,34,Ahmedabad,Tamil Nadu,India,Corporate,2023-09-06
CUST08275,Rahul Kapoor, male ,46,Bangalore,Maharashtra,India,Corporate,2023-10-29
CUST08276,Aarav Mehta,,47,Bangalore,Tamil Nadu,India,Corporate,2022-05-24
CUST08277,Arjun Mehta,,64,Surat,Tamil Nadu,India,Corporate,2020-03-01
CUST08278,Arjun Agarwal,Male,35,Hyderabad,Gujarat,India,Retail,2023-11-18
CUST08279,Vivaan Shah,Male,64,Pune,Karnataka,India,Corporate,2023-07-17
CUST08280,Arjun Gupta,FEMALE,49,Delhi,Delhi,India,Retail,2020-01-04
CUST08281,Priya Gupta,Male,26,Bangalore,Delhi,India,Wholesale,2024-06-24
CUST08282,Arjun Joshi,,18,Ahmedabad,Tamil Nadu,India,Retail,2025-07-21
CUST08283,Rahul Singh,Male,36,Hyderabad,Telangana,India,Wholesale,2020-05-01
CUST08284,Vivaan Verma,,30,Hyderabad,Karnataka,India,Retail,2022-01-08
CUST08285,Rahul Gupta,,18,Delhi,Gujarat,India,Retail,2025-09-25
CUST08286,Riya Joshi, male ,21,Delhi,Maharashtra,India,Wholesale,2024-11-01
CUST08287,Isha Mehta,Female,18,Bangalore,Gujarat,India,Retail,2024-08-25
CUST08288,Nidhi Patel,FEMALE,67,Pune,Telangana,India,Retail,2025-09-03
CUST08289,Vivaan Mehta,Female,40,Pune,Telangana,India,Corporate,2020-01-20
CUST08290,Dhruvi Singh,,74,Ahmedabad,Tamil Nadu,India,Retail,2024-04-24
CUST08291,Aditya Singh,FEMALE,48,Hyderabad,Gujarat,India,Retail,2021-05-08
CUST08292,Isha Shah,Male,28,Delhi,Telangana,India,Wholesale,2025-05-09
CUST08293,Rahul Agarwal,,53,Ahmedabad,Gujarat,India,Corporate,2020-05-01
CUST08294,Kavya Singh,,43,Ahmedabad,Maharashtra,India,Corporate,2021-12-02
CUST08295,Rohan Gupta,,39,Bangalore,Telangana,India,Retail,2024-06-26
CUST08296,Dhruvi Verma,,19,Delhi,Karnataka,India,Corporate,2021-01-27
CUST08297,Sneha Mehta,FEMALE,70,Delhi,Maharashtra,India,Corporate,2024-06-05
CUST08298,Vivaan Kapoor,Female,48,Pune,Gujarat,India,Wholesale,2021-09-29
CUST08299,Kavya Patel,,43,Pune,Karnataka,India,Wholesale,2020-09-01
CUST08300,Nidhi Joshi,,72,Mumbai,Delhi,India,Corporate,2021-04-29
CUST08301,Rahul Kapoor,FEMALE,49,Hyderabad,Tamil Nadu,India,Wholesale,2020-01-14
CUST08302,Diya Kapoor, male ,67,Ahmedabad,Tamil Nadu,India,Retail,2023-01-20
CUST08303,Rohan Kapoor,,51,Ahmedabad,Delhi,India,Retail,2025-09-14
CUST08304,Aarav Gupta,FEMALE,20,Surat,Delhi,India,Corporate,2020-10-04
CUST08305,Kavya Kapoor,Female,64,Delhi,Telangana,India,Corporate,2023-09-29
CUST08306,Aarav Agarwal,FEMALE,35,Ahmedabad,Tamil Nadu,India,Wholesale,2025-06-27
CUST08307,Vivaan Desai,Female,18,Surat,Maharashtra,India,Corporate,2021-07-04
CUST08308,Riya Singh,Male,68,Mumbai,Delhi,India,Retail,2024-08-15
CUST08309,Ananya Patel,,48,Bangalore,Telangana,India,Wholesale,2024-01-14
CUST08310,Rohan Verma,FEMALE,37,Mumbai,Tamil Nadu,India,Corporate,2025-03-24
CUST08311,Meera Desai,FEMALE,38,Surat,Tamil Nadu,India,Retail,2023-10-15
CUST08312,Priya Shah, male ,46,Ahmedabad,Karnataka,India,Retail,2020-03-04
CUST08313,Rahul Joshi,Female,62,Ahmedabad,Tamil Nadu,India,Corporate,2020-08-12
CUST08314,Yash Singh, male ,64,Mumbai,Karnataka,India,Wholesale,2021-04-27
CUST08315,Sneha Kapoor,Male,18,Delhi,Tamil Nadu,India,Corporate,2021-12-29
CUST08316,Yash Kapoor,,48,Bangalore,Telangana,India,Corporate,2022-11-04
CUST08317,Ananya Verma,Female,64,Delhi,Telangana,India,Corporate,2023-04-30
CUST08318,Kavya Verma,Male,23,Surat,Tamil Nadu,India,Retail,2024-09-02
CUST08319,Rohan Agarwal,,37,Chennai,Maharashtra,India,Retail,2024-11-24
CUST08320,Diya Agarwal,,30,Delhi,Telangana,India,Retail,2021-05-05
CUST08321,Sneha Singh,,59,Chennai,Tamil Nadu,India,Corporate,2021-11-03
CUST08322,Isha Kapoor,FEMALE,56,Ahmedabad,Telangana,India,Retail,2025-11-13
CUST08323,Aditya Singh,Male,54,Ahmedabad,Tamil Nadu,India,Corporate,2023-11-11
CUST08324,Riya Agarwal, male ,30,Ahmedabad,Telangana,India,Corporate,2025-10-04
CUST08325,Dhruvi Singh,,25,Delhi,Gujarat,India,Corporate,2022-04-28
CUST08326,Nidhi Singh, male ,62,Mumbai,Telangana,India,Corporate,2025-11-11
CUST08327,Diya Kapoor,,26,Delhi,Tamil Nadu,India,Retail,2020-11-10
CUST08328,Vivaan Mehta, male ,46,Surat,Delhi,India,Retail,2024-06-08
CUST08329,Riya Desai, male ,69,Ahmedabad,Gujarat,India,Retail,2021-04-05
CUST08330,Yash Agarwal,,34,Bangalore,Tamil Nadu,India,Retail,2021-06-16
CUST08331,Meera Desai,FEMALE,50,Mumbai,Delhi,India,Retail,2024-06-14
CUST08332,Sneha Kapoor,,46,Pune,Gujarat,India,Retail,2024-11-03
CUST08333,Rohan Mehta,FEMALE,42,Ahmedabad,Tamil Nadu,India,Corporate,2025-07-02
CUST08334,Rahul Desai,Female,36,Surat,Tamil Nadu,India,Wholesale,2021-04-02
CUST08335,Neha Singh,Male,74,Mumbai,Maharashtra,India,Corporate,2024-09-09
CUST08336,Aditya Shah,Male,18,Hyderabad,Delhi,India,Retail,2020-08-11
CUST08337,Riya Mehta,Female,20,Chennai,Delhi,India,Wholesale,2022-09-22
CUST08338,Yash Singh,Male,27,Delhi,Gujarat,India,Corporate,2020-12-31
CUST08339,Arjun Verma,,36,Mumbai,Gujarat,India,Wholesale,2021-11-04
CUST08340,Rahul Agarwal,,46,Surat,Delhi,India,Retail,2025-03-08
CUST08341,Vivaan Verma, male ,24,Hyderabad,Tamil Nadu,India,Corporate,2021-08-30
CUST08342,Vivaan Agarwal,,23,Hyderabad,Tamil Nadu,India,Wholesale,2024-06-07
CUST08343,Ananya Kapoor, male ,65,Hyderabad,Maharashtra,India,Wholesale,2022-06-25
CUST08344,Nidhi Joshi,Female,38,Pune,Tamil Nadu,India,Corporate,2022-02-24
CUST08345,Isha Shah,Male,42,Ahmedabad,Maharashtra,India,Retail,2020-09-28
CUST08346,Meera Shah,FEMALE,33,Mumbai,Delhi,India,Corporate,2020-09-09
CUST08347,Kavya Mehta, male ,39,Ahmedabad,Delhi,India,Wholesale,2023-09-15
CUST08348,Isha Gupta,FEMALE,35,Chennai,Maharashtra,India,Retail,2024-05-08
CUST08349,Meera Joshi,Male,62,Ahmedabad,Delhi,India,Wholesale,2024-01-30
CUST08350,Sneha Shah,Male,33,Mumbai,Maharashtra,India,Retail,2024-09-07
CUST08351,Aarav Gupta,,56,Delhi,Tamil Nadu,India,Wholesale,2024-12-14
CUST08352,Meera Mehta,,73,Hyderabad,Delhi,India,Corporate,2022-08-07
CUST08353,Kavya Shah,FEMALE,58,Pune,Karnataka,India,Retail,2020-08-01
CUST08354,Meera Verma,Male,59,Ahmedabad,Delhi,India,Corporate,2020-07-05
CUST08355,Nidhi Kapoor,FEMALE,20,Pune,Maharashtra,India,Corporate,2022-01-03
CUST08356,Ananya Mehta,Female,36,Bangalore,Karnataka,India,Corporate,2023-08-22
CUST08357,Arjun Agarwal,FEMALE,27,Surat,Delhi,India,Corporate,2023-09-27
CUST08358,Dhruvi Kapoor,FEMALE,25,Surat,Gujarat,India,Wholesale,2024-04-21
CUST08359,Arjun Gupta,Female,67,Bangalore,Tamil Nadu,India,Retail,2020-09-29
CUST08360,Kavya Joshi,FEMALE,71,Bangalore,Delhi,India,Corporate,2021-08-19
CUST08361,Yash Desai,Male,65,Pune,Tamil Nadu,India,Retail,2020-05-18
CUST08362,Yash Agarwal,Female,74,Ahmedabad,Gujarat,India,Wholesale,2022-07-01
CUST08363,Neha Joshi, male ,60,Delhi,Maharashtra,India,Wholesale,2025-06-05
CUST08364,Ananya Kapoor,,42,Mumbai,Gujarat,India,Wholesale,2022-05-01
CUST08365,Neha Singh,FEMALE,68,Mumbai,Karnataka,India,Retail,2024-09-17
CUST08366,Sneha Singh, male ,43,Surat,Karnataka,India,Retail,2023-08-18
CUST08367,Vivaan Desai,,71,Ahmedabad,Delhi,India,Retail,2025-03-17
CUST08368,Priya Gupta,FEMALE,60,Mumbai,Telangana,India,Retail,2022-12-18
CUST08369,Neha Agarwal,Male,74,Chennai,Gujarat,India,Corporate,2020-02-20
CUST08370,Ananya Joshi,,53,Pune,Delhi,India,Retail,2020-08-26
CUST08371,Rahul Desai,,47,Pune,Telangana,India,Retail,2021-05-08
CUST08372,Rahul Singh,Male,43,Mumbai,Maharashtra,India,Wholesale,2022-12-19
CUST08373,Diya Desai,FEMALE,70,Bangalore,Gujarat,India,Wholesale,2023-11-29
CUST08374,Yash Singh,,45,Surat,Tamil Nadu,India,Wholesale,2022-06-20
CUST08375,Dhruvi Kapoor,Female,29,Pune,Gujarat,India,Corporate,2020-10-14
CUST08376,Sneha Joshi,,22,Bangalore,Telangana,India,Corporate,2022-03-25
CUST08377,Sneha Desai,Male,70,Bangalore,Delhi,India,Corporate,2020-04-10
CUST08378,Riya Gupta,FEMALE,30,Ahmedabad,Maharashtra,India,Retail,2024-03-28
CUST08379,Rohan Verma,FEMALE,28,Mumbai,Tamil Nadu,India,Wholesale,2021-06-10
CUST08380,Riya Patel,,57,Delhi,Telangana,India,Corporate,2023-04-26
CUST08381,Aditya Gupta,FEMALE,19,Mumbai,Gujarat,India,Wholesale,2024-08-05
CUST08382,Ananya Patel,Female,51,Chennai,Gujarat,India,Retail,2023-09-04
CUST08383,Dhruvi Desai, male ,52,Chennai,Telangana,India,Retail,2022-06-13
CUST08384,Nidhi Patel,Female,18,Mumbai,Karnataka,India,Retail,2025-09-21
CUST08385,Diya Shah,FEMALE,40,Mumbai,Tamil Nadu,India,Corporate,2020-04-01
CUST08386,Yash Mehta, male ,26,Ahmedabad,Gujarat,India,Wholesale,2023-01-19
CUST08387,Aditya Joshi,Female,49,Hyderabad,Gujarat,India,Retail,2020-12-30
CUST08388,Ananya Singh,,33,Surat,Tamil Nadu,India,Retail,2020-04-20
CUST08389,Yash Desai,,43,Pune,Delhi,India,Wholesale,2021-04-05
CUST08390,Sneha Verma, male ,65,Surat,Karnataka,India,Corporate,2022-07-25
CUST08391,Dhruvi Patel,FEMALE,45,Surat,Tamil Nadu,India,Corporate,2024-01-11
CUST08392,Ananya Gupta, male ,35,Chennai,Telangana,India,Corporate,2022-10-08
CUST08393,Isha Singh,,20,Mumbai,Delhi,India,Corporate,2020-07-18
CUST08394,Priya Mehta,Male,60,Delhi,Delhi,India,Corporate,2023-04-26
CUST08395,Rahul Mehta,,50,Delhi,Tamil Nadu,India,Wholesale,2020-01-15
CUST08396,Riya Singh,Female,25,Delhi,Karnataka,India,Corporate,2025-02-18
CUST08397,Rahul Kapoor,FEMALE,59,Surat,Delhi,India,Wholesale,2022-06-21
CUST08398,Nidhi Gupta, male ,19,Chennai,Delhi,India,Wholesale,2022-02-10
CUST08399,Diya Kapoor, male ,68,Ahmedabad,Tamil Nadu,India,Retail,2025-07-16
CUST08400,Aditya Singh, male ,53,Hyderabad,Telangana,India,Retail,2020-10-13
CUST08401,Diya Joshi,Female,22,Hyderabad,Delhi,India,Retail,2023-06-10
CUST08402,Aarav Gupta, male ,66,Chennai,Maharashtra,India,Retail,2021-06-28
CUST08403,Neha Kapoor,Male,24,Chennai,Telangana,India,Wholesale,2020-05-24
CUST08404,Kavya Verma,,27,Hyderabad,Gujarat,India,Retail,2020-12-24
CUST08405,Rahul Kapoor,,45,Mumbai,Telangana,India,Corporate,2023-01-31
CUST08406,Ananya Gupta,FEMALE,38,Delhi,Telangana,India,Wholesale,2022-08-22
CUST08407,Dhruvi Patel, male ,22,Mumbai,Tamil Nadu,India,Retail,2020-11-01
CUST08408,Diya Shah,Male,64,Pune,Maharashtra,India,Retail,2024-12-09
CUST08409,Sneha Desai,,54,Surat,Karnataka,India,Wholesale,2024-12-09
CUST08410,Rohan Verma,,52,Pune,Maharashtra,India,Corporate,2025-06-09
CUST08411,Vivaan Joshi,FEMALE,69,Chennai,Telangana,India,Retail,2024-09-24
CUST08412,Rahul Singh, male ,52,Surat,Karnataka,India,Retail,2021-12-27
CUST08413,Sneha Joshi,Female,58,Surat,Delhi,India,Corporate,2020-04-06
CUST08414,Nidhi Shah,Female,53,Hyderabad,Delhi,India,Retail,2020-04-10
CUST08415,Riya Joshi,,56,Ahmedabad,Delhi,India,Wholesale,2024-07-18
CUST08416,Riya Agarwal, male ,23,Ahmedabad,Karnataka,India,Retail,2025-10-23
CUST08417,Neha Agarwal,Female,38,Pune,Gujarat,India,Retail,2023-10-12
CUST08418,Arjun Kapoor,FEMALE,67,Ahmedabad,Tamil Nadu,India,Retail,2024-08-18
CUST08419,Vivaan Shah,Female,52,Hyderabad,Tamil Nadu,India,Wholesale,2023-12-14
CUST08420,Meera Patel,Male,42,Surat,Karnataka,India,Wholesale,2021-09-23
CUST08421,Rohan Verma,,39,Delhi,Telangana,India,Corporate,2023-03-25
CUST08422,Kavya Mehta,FEMALE,44,Hyderabad,Tamil Nadu,India,Retail,2020-07-23
CUST08423,Nidhi Shah, male ,46,Mumbai,Tamil Nadu,India,Corporate,2023-08-03
CUST08424,Riya Mehta,Female,48,Bangalore,Maharashtra,India,Retail,2024-04-04
CUST08425,Yash Verma,,34,Surat,Karnataka,India,Corporate,2021-09-07
CUST08426,Rohan Shah, male ,27,Chennai,Maharashtra,India,Retail,2024-08-29
CUST08427,Isha Shah,,37,Mumbai,Karnataka,India,Corporate,2025-10-11
CUST08428,Sneha Desai, male ,62,Ahmedabad,Gujarat,India,Wholesale,2021-12-04
CUST08429,Nidhi Gupta, male ,72,Pune,Karnataka,India,Corporate,2021-07-05
CUST08430,Diya Desai,,54,Pune,Delhi,India,Retail,2021-02-22
CUST08431,Sneha Desai,FEMALE,73,Hyderabad,Delhi,India,Retail,2021-11-26
CUST08432,Nidhi Joshi,Female,18,Delhi,Gujarat,India,Corporate,2022-11-25
CUST08433,Neha Kapoor,Female,68,Pune,Karnataka,India,Corporate,2024-11-12
CUST08434,Sneha Kapoor, male ,39,Bangalore,Telangana,India,Retail,2021-09-21
CUST08435,Aarav Patel,Male,71,Pune,Tamil Nadu,India,Retail,2025-06-23
CUST08436,Priya Kapoor, male ,73,Surat,Tamil Nadu,India,Wholesale,2024-03-19
CUST08437,Vivaan Singh,,72,Pune,Delhi,India,Wholesale,2024-08-11
CUST08438,Diya Kapoor,FEMALE,37,Hyderabad,Telangana,India,Retail,2024-09-09
CUST08439,Aarav Mehta,FEMALE,60,Chennai,Tamil Nadu,India,Wholesale,2025-05-06
CUST08440,Vivaan Agarwal, male ,38,Hyderabad,Tamil Nadu,India,Retail,2024-04-24
CUST08441,Ananya Desai,Female,70,Delhi,Karnataka,India,Corporate,2023-09-12
CUST08442,Kavya Singh,,39,Bangalore,Delhi,India,Wholesale,2021-09-22
CUST08443,Rahul Joshi,FEMALE,63,Hyderabad,Telangana,India,Retail,2020-02-18
CUST08444,Sneha Desai,Male,61,Hyderabad,Telangana,India,Corporate,2025-08-21
CUST08445,Meera Joshi,FEMALE,24,Mumbai,Karnataka,India,Retail,2020-05-19
CUST08446,Yash Gupta,Female,18,Surat,Delhi,India,Wholesale,2020-02-20
CUST08447,Yash Gupta,Female,47,Ahmedabad,Karnataka,India,Wholesale,2021-02-14
CUST08448,Rohan Gupta,,30,Surat,Tamil Nadu,India,Retail,2024-01-17
CUST08449,Meera Patel,,21,Delhi,Delhi,India,Retail,2020-12-02
CUST08450,Yash Patel,FEMALE,49,Ahmedabad,Telangana,India,Corporate,2020-04-14
CUST08451,Aditya Joshi,Female,61,Pune,Tamil Nadu,India,Retail,2022-09-19
CUST08452,Dhruvi Mehta,,56,Pune,Tamil Nadu,India,Wholesale,2025-06-02
CUST08453,Rohan Kapoor,FEMALE,30,Ahmedabad,Maharashtra,India,Wholesale,2020-12-12
CUST08454,Arjun Desai,Male,66,Ahmedabad,Gujarat,India,Retail,2022-03-08
CUST08455,Riya Patel, male ,47,Hyderabad,Maharashtra,India,Corporate,2020-03-25
CUST08456,Aarav Mehta,,60,Pune,Tamil Nadu,India,Wholesale,2025-09-26
CUST08457,Arjun Verma,Female,36,Pune,Gujarat,India,Corporate,2024-07-28
CUST08458,Rahul Kapoor,Male,26,Bangalore,Karnataka,India,Wholesale,2022-11-07
CUST08459,Riya Shah,Male,37,Surat,Karnataka,India,Retail,2024-06-21
CUST08460,Isha Kapoor,,60,Mumbai,Karnataka,India,Corporate,2024-07-02
CUST08461,Yash Desai,Female,41,Delhi,Karnataka,India,Wholesale,2022-11-15
CUST08462,Vivaan Desai,,63,Ahmedabad,Tamil Nadu,India,Wholesale,2024-04-14
CUST08463,Vivaan Joshi,,53,Pune,Delhi,India,Wholesale,2021-01-04
CUST08464,Arjun Patel, male ,56,Bangalore,Karnataka,India,Retail,2023-06-16
CUST08465,Dhruvi Mehta,,41,Surat,Gujarat,India,Retail,2025-10-22
CUST08466,Rahul Patel,Female,74,Delhi,Tamil Nadu,India,Wholesale,2025-05-08
CUST08467,Priya Shah,FEMALE,59,Surat,Karnataka,India,Retail,2025-05-04
CUST08468,Riya Desai,,71,Mumbai,Karnataka,India,Corporate,2021-12-18
CUST08469,Vivaan Shah,,37,Bangalore,Delhi,India,Retail,2024-01-31
CUST08470,Priya Joshi,FEMALE,21,Chennai,Maharashtra,India,Retail,2022-08-14
CUST08471,Priya Verma,FEMALE,60,Chennai,Gujarat,India,Corporate,2022-03-19
CUST08472,Yash Joshi,,35,Chennai,Gujarat,India,Corporate,2022-08-24
CUST08473,Ananya Kapoor,,48,Bangalore,Karnataka,India,Retail,2023-10-05
CUST08474,Aditya Joshi,FEMALE,67,Chennai,Telangana,India,Wholesale,2021-09-11
CUST08475,Vivaan Joshi,FEMALE,44,Pune,Delhi,India,Wholesale,2025-06-22
CUST08476,Aditya Agarwal, male ,41,Bangalore,Gujarat,India,Wholesale,2022-03-18
CUST08477,Aarav Patel,Female,21,Chennai,Maharashtra,India,Corporate,2022-11-21
CUST08478,Riya Verma,,19,Chennai,Maharashtra,India,Retail,2023-06-06
CUST08479,Rohan Agarwal,FEMALE,47,Surat,Tamil Nadu,India,Wholesale,2025-01-07
CUST08480,Priya Desai,Male,28,Hyderabad,Delhi,India,Wholesale,2022-06-21
CUST08481,Riya Shah,,20,Ahmedabad,Maharashtra,India,Wholesale,2024-11-02
CUST08482,Priya Mehta, male ,54,Mumbai,Karnataka,India,Wholesale,2022-11-07
CUST08483,Sneha Shah,Female,61,Hyderabad,Gujarat,India,Corporate,2025-01-28
CUST08484,Rohan Singh, male ,44,Bangalore,Tamil Nadu,India,Wholesale,2022-03-16
CUST08485,Arjun Verma,,21,Surat,Maharashtra,India,Corporate,2023-06-22
CUST08486,Dhruvi Agarwal,Male,45,Bangalore,Telangana,India,Retail,2025-03-23
CUST08487,Diya Joshi,Male,70,Ahmedabad,Telangana,India,Corporate,2025-12-16
CUST08488,Isha Kapoor,FEMALE,62,Mumbai,Gujarat,India,Wholesale,2022-08-26
CUST08489,Aarav Patel,Female,61,Chennai,Telangana,India,Corporate,2023-12-31
CUST08490,Kavya Desai,,63,Chennai,Karnataka,India,Retail,2024-05-11
CUST08491,Nidhi Kapoor,,35,Pune,Telangana,India,Retail,2022-08-18
CUST08492,Isha Verma,Female,36,Bangalore,Maharashtra,India,Retail,2021-12-17
CUST08493,Neha Mehta,,29,Surat,Tamil Nadu,India,Retail,2024-02-14
CUST08494,Aarav Joshi,FEMALE,34,Surat,Karnataka,India,Wholesale,2024-08-09
CUST08495,Ananya Agarwal,Female,39,Delhi,Tamil Nadu,India,Retail,2023-03-09
CUST08496,Arjun Desai,,19,Hyderabad,Gujarat,India,Retail,2025-08-30
CUST08497,Priya Shah,Female,23,Hyderabad,Karnataka,India,Wholesale,2022-08-19
CUST08498,Aarav Shah,FEMALE,71,Ahmedabad,Telangana,India,Corporate,2023-05-31
CUST08499,Isha Mehta, male ,48,Ahmedabad,Karnataka,India,Corporate,2022-12-19
CUST08500,Rohan Shah,,60,Hyderabad,Tamil Nadu,India,Wholesale,2020-03-29
CUST08501,Isha Kapoor,Female,35,Ahmedabad,Telangana,India,Wholesale,2021-03-14
CUST08502,Sneha Kapoor, male ,70,Pune,Tamil Nadu,India,Retail,2025-04-14
CUST08503,Aarav Singh,,33,Hyderabad,Delhi,India,Wholesale,2023-06-05
CUST08504,Ananya Shah,,44,Pune,Tamil Nadu,India,Retail,2020-08-29
CUST08505,Nidhi Singh,,22,Ahmedabad,Maharashtra,India,Retail,2020-11-25
CUST08506,Diya Joshi,,59,Bangalore,Delhi,India,Retail,2024-07-16
CUST08507,Yash Desai,Female,64,Hyderabad,Karnataka,India,Retail,2020-06-12
CUST08508,Aditya Kapoor,,45,Ahmedabad,Telangana,India,Corporate,2023-10-13
CUST08509,Arjun Mehta,Male,54,Delhi,Gujarat,India,Corporate,2020-03-22
CUST08510,Arjun Patel,,57,Ahmedabad,Telangana,India,Corporate,2025-01-07
CUST08511,Priya Verma,Female,47,Bangalore,Delhi,India,Retail,2025-11-04
CUST08512,Diya Agarwal,Female,66,Chennai,Maharashtra,India,Corporate,2022-01-02
CUST08513,Diya Patel,,61,Pune,Maharashtra,India,Retail,2021-12-29
CUST08514,Yash Mehta, male ,39,Surat,Delhi,India,Corporate,2025-01-05
CUST08515,Dhruvi Desai,FEMALE,61,Ahmedabad,Tamil Nadu,India,Wholesale,2021-05-03
CUST08516,Aditya Verma,,26,Chennai,Delhi,India,Corporate,2021-06-17
CUST08517,Isha Mehta,,52,Mumbai,Tamil Nadu,India,Corporate,2024-07-28
CUST08518,Neha Desai, male ,68,Hyderabad,Gujarat,India,Wholesale,2023-12-12
CUST08519,Aditya Joshi, male ,24,Mumbai,Telangana,India,Corporate,2022-05-07
CUST08520,Sneha Patel,Female,25,Delhi,Gujarat,India,Retail,2022-05-08
CUST08521,Yash Patel, male ,48,Delhi,Maharashtra,India,Retail,2022-12-29
CUST08522,Dhruvi Patel, male ,18,Surat,Maharashtra,India,Wholesale,2021-08-25
CUST08523,Kavya Singh, male ,57,Mumbai,Maharashtra,India,Retail,2021-10-08
CUST08524,Sneha Mehta,,67,Pune,Telangana,India,Wholesale,2021-03-25
CUST08525,Nidhi Agarwal,Female,22,Ahmedabad,Tamil Nadu,India,Corporate,2023-12-19
CUST08526,Arjun Agarwal, male ,56,Mumbai,Telangana,India,Corporate,2020-06-13
CUST08527,Kavya Mehta,Female,54,Hyderabad,Tamil Nadu,India,Corporate,2025-03-04
