Customer_ID,Customer_Name,Age,Gender,City,Occupation,Income,Credit_Score,Customer_Tenure,Risk_Category,Online_Banking_Status
3609,Daniel Murphy,67,Male,Mumbai,Teacher,828305.55,601,5,Medium,Inactive
3610,Brittany Good,20,Male,Chennai,Business,2280826.06,425,6,Low,Inactive
3611,Richard Jackson,68,Male,Ahmedabad,Engineer,1670349.75,757,12,Low,Active
3612,Joseph Pena,68,Male,Delhi,Business,2105563.35,465,11,High,Active
3613,Joshua Liu,67,Female,Ahmedabad,Doctor,2071670.89,576,2,High,Inactive
3614,Kristin Clarke,69,Female,Bangalore,Doctor,1643261.68,520,1,Low,Inactive
3615,Corey Maldonado,68,Female,Mumbai,Doctor,1729854.81,720,9,Medium,Inactive
3616,Sarah Robertson,65,Female,Mumbai,Engineer,1950083.95,826,10,Medium,Inactive
3617,Margaret Esparza MD,56,Male,Kolkata,Business,1083410.81,484,5,Medium,Active
3618,Wendy Walsh,61,Male,Kolkata,Doctor,1962647.54,621,2,Low,Inactive
3619,Anna Fox,30,Female,Bangalore,Doctor,436250.14,554,11,Low,Inactive
3620,Kiara Lawson,41,Female,Kolkata,Doctor,1051731.07,569,4,Low,Active
3621,Erica Gibson,19,Female,Delhi,Engineer,724506.47,827,5,Medium,Inactive
3622,Crystal Ferguson,36,Male,Chennai,Teacher,2098775.85,394,8,High,Inactive
3623,Michael Parks,62,Female,Pune,Analyst,630545.26,434,11,Medium,Active
3624,Elizabeth Johnson,25,Female,Bangalore,Business,839611.51,447,7,Medium,Active
3625,Mark Martin,48,Male,Chennai,Teacher,1002810.48,483,9,High,Inactive
3626,Matthew Perez,67,Male,Chennai,Business,2740430.31,814,12,Low,Active
3627,Amy Harmon,53,Male,Mumbai,Doctor,2232843.06,314,14,High,Active
3628,Dylan Flores,26,Male,Chennai,Doctor,1113600.6,379,1,Low,Inactive
3629,Andrew Pittman,67,Female,Kolkata,Engineer,2652217.94,602,3,Low,Active
3630,Heather Smith,70,Female,Ahmedabad,Engineer,487654.68,383,15,Low,Active
3631,Clarence Green,34,Male,Delhi,Manager,374876.08,449,2,Medium,Active
3632,Dr. James Vargas,22,Female,Chennai,Teacher,1049934.7,543,8,High,Active
3633,David Jones,47,Female,Kolkata,Analyst,2604242.96,612,6,Low,Active
3634,Ann Guzman,48,Male,Ahmedabad,Engineer,1238170.11,362,8,Medium,Inactive
3635,Monica Harris,38,Male,Pune,Doctor,689289.1,770,8,Low,Active
3636,Richard Allen,20,Male,Chennai,Business,1349821.2,638,5,High,Inactive
3637,Cheryl Gonzalez,59,Female,Kolkata,Manager,1408539.78,520,2,High,Inactive
3638,Robert Sharp,19,Female,Ahmedabad,Engineer,1346528.81,670,7,High,Inactive
3639,Elizabeth Mason,47,Female,Delhi,Teacher,1305875.73,808,9,Medium,Inactive
3640,Elizabeth Davies,54,Female,Hyderabad,Engineer,856005.11,590,4,High,Active
3641,Andrea Rodriguez,62,Female,Delhi,Analyst,2899587.25,615,13,High,Active
3642,Eric Scott,42,Female,Pune,Teacher,1348976.54,677,13,Low,Inactive
3643,Kristen Mora,52,Male,Ahmedabad,Manager,2561599.13,809,1,Low,Inactive
3644,Philip Flynn,35,Male,Ahmedabad,Manager,1370906.72,474,14,Medium,Inactive
3645,Philip Harmon,31,Female,Ahmedabad,Business,2705079.09,438,14,Medium,Active
3646,Alison Booker,37,Female,Chennai,Analyst,1191648.29,531,1,Low,Active
3647,Kathleen Ramirez,28,Male,Hyderabad,Manager,2392677.14,546,12,Low,Active
3648,Jennifer Davis,64,Female,Hyderabad,Doctor,1641380.86,311,4,Low,Active
3649,Laura Foster,55,Male,Bangalore,Business,1694571.37,702,7,Medium,Active
3650,Andre Peterson,36,Male,Pune,Engineer,2666448.25,784,11,High,Active
3651,Mr. Don George,37,Male,Chennai,Analyst,1678498.55,620,9,Low,Active
3652,Bryan Booker,41,Female,Chennai,Engineer,940514.11,749,12,High,Inactive
3653,Spencer Bennett,62,Female,Pune,Manager,1019603.0,518,8,Medium,Active
3654,Courtney Jordan,42,Male,Ahmedabad,Teacher,1176675.94,520,6,High,Inactive
3655,Lindsey Scott,34,Male,Hyderabad,Teacher,568399.17,499,1,Low,Active
3656,Lawrence Sheppard,49,Male,Mumbai,Doctor,2960107.6,734,7,Low,Inactive
3657,William Shaw,45,Female,Ahmedabad,Manager,2033085.22,498,6,High,Inactive
3658,Morgan Gilbert,65,Female,Kolkata,Business,2418113.17,657,2,Low,Inactive
3659,Cory Barnett,50,Female,Bangalore,Business,2871766.16,443,12,High,Inactive
3660,Tammy Grimes,70,Female,Ahmedabad,Doctor,897602.38,430,9,Medium,Active
3661,Tamara Long,50,Male,Chennai,Engineer,1906139.15,704,12,Low,Inactive
3662,Ashley King,50,Male,Mumbai,Analyst,1738990.45,607,7,Medium,Inactive
3663,Rachel Nelson,53,Female,Ahmedabad,Analyst,920765.67,440,12,Medium,Active
3664,Madison Smith,67,Female,Mumbai,Engineer,2162428.82,826,3,High,Inactive
3665,Tyler Chambers,31,Male,Delhi,Doctor,2056963.08,747,9,Medium,Active
3666,Jeffrey Williamson,39,Male,Delhi,Engineer,2218700.18,485,12,Medium,Active
3667,Logan Harris,46,Male,Delhi,Business,2694959.35,815,10,Medium,Inactive
3668,Samantha Chapman,45,Male,Mumbai,Business,753046.01,442,15,Low,Inactive
3669,Kristina Martinez,59,Female,Kolkata,Doctor,2943181.03,803,14,High,Active
3670,Hannah Rivers,60,Male,Ahmedabad,Business,1454107.58,384,11,High,Inactive
3671,Elizabeth Bell,44,Male,Hyderabad,Business,423055.48,657,11,Low,Active
3672,Erica Schmitt,36,Female,Mumbai,Analyst,743775.75,842,5,Medium,Active
3673,Terri Martin,41,Male,Bangalore,Manager,2163985.06,495,4,High,Inactive
3674,Katie Atkinson,34,Male,Kolkata,Doctor,2820024.55,541,3,Low,Inactive
3675,Richard Austin,56,Female,Kolkata,Business,1018703.9,355,9,Medium,Active
3676,Tyler Meyer,50,Female,Pune,Doctor,1768518.15,481,13,Medium,Inactive
3677,Robert Love,55,Male,Chennai,Business,1756160.49,441,13,High,Active
3678,Shawn Melton,52,Female,Ahmedabad,Engineer,1410501.15,741,11,High,Inactive
3679,Daniel Wolfe,56,Male,Bangalore,Teacher,1229086.08,757,7,Low,Active
3680,Daniel Ewing,43,Female,Mumbai,Teacher,2107521.39,350,13,Medium,Inactive
3681,Gregory Mercado,29,Female,Kolkata,Engineer,1853443.71,365,4,Low,Inactive
3682,Johnny Jenkins,31,Female,Bangalore,Teacher,2598375.25,328,5,High,Active
3683,Bradley Tucker,29,Female,Mumbai,Engineer,1833044.5,540,5,High,Inactive
3684,Sarah Adams,26,Male,Bangalore,Teacher,356435.29,399,6,Low,Active
3685,David Silva,34,Male,Bangalore,Manager,447120.65,785,3,High,Active
3686,Pedro Moore,48,Female,Delhi,Manager,1297121.11,548,8,High,Inactive
3687,Brenda Ruiz,38,Female,Hyderabad,Doctor,2607046.43,488,3,Low,Inactive
3688,Michael Smith,58,Male,Bangalore,Manager,1099329.64,760,12,Medium,Active
3689,Thomas Caldwell,53,Male,Mumbai,Analyst,2735113.78,680,8,Medium,Inactive
3690,Elizabeth Hernandez,40,Female,Chennai,Business,733293.33,306,14,Low,Active
3691,John Taylor,69,Female,Ahmedabad,Analyst,1274640.84,305,4,High,Inactive
3692,Rachel Johnson,43,Male,Kolkata,Manager,632269.92,432,12,Medium,Active
3693,Clifford Wilson,51,Male,Delhi,Manager,1615709.34,369,6,Low,Inactive
3694,Mrs. Samantha Romero,59,Male,Hyderabad,Engineer,1623235.88,551,6,Medium,Inactive
3695,Darlene Harper,58,Female,Mumbai,Manager,2157323.56,542,14,High,Active
3696,Jose Wallace,40,Male,Bangalore,Analyst,344986.03,844,10,High,Inactive
3697,Lori Wilcox,55,Male,Hyderabad,Business,2443052.24,456,15,High,Inactive
3698,Morgan Edwards,50,Female,Chennai,Analyst,1014571.11,562,3,High,Inactive
3699,Ryan Hill,59,Female,Delhi,Analyst,1523422.54,317,11,High,Inactive
3700,Laura Edwards,21,Male,Ahmedabad,Manager,1959319.47,576,1,Medium,Inactive
3701,Frances Cameron,68,Female,Pune,Engineer,1856113.92,530,3,High,Inactive
3702,Whitney Thompson,53,Female,Mumbai,Business,2753652.62,309,10,Medium,Inactive
3703,Eric Walton,49,Male,Ahmedabad,Analyst,2754527.35,405,6,Medium,Active
3704,Thomas Hart,19,Male,Bangalore,Doctor,2583669.54,712,6,Medium,Inactive
3705,Cesar Lewis,46,Female,Mumbai,Manager,1035469.72,699,11,Low,Active
3706,Michael Lara,27,Female,Ahmedabad,Manager,2751860.46,428,13,Medium,Active
3707,Alexandra Torres,61,Male,Ahmedabad,Business,2151578.09,507,6,High,Inactive
3708,Alexis Cowan,59,Male,Ahmedabad,Manager,2029441.36,440,8,Low,Active
3709,Daniel Chandler,47,Male,Chennai,Analyst,1118326.69,402,6,High,Inactive
3710,Amanda Mccarthy,57,Female,Bangalore,Analyst,1213436.06,368,9,High,Inactive
3711,Ashley Forbes,31,Female,Delhi,Analyst,291613.55,335,6,Low,Active
3712,Mark Ellis,45,Female,Ahmedabad,Engineer,996479.82,488,9,High,Active
3713,Jessica Martin,36,Female,Ahmedabad,Manager,894867.08,832,11,Low,Inactive
3714,Kathleen Cooper,43,Female,Hyderabad,Doctor,2932564.86,761,4,High,Inactive
3715,David Wolfe,30,Female,Bangalore,Doctor,679256.23,411,13,Low,Active
3716,Dennis Owens,36,Male,Ahmedabad,Analyst,2414282.59,342,13,Medium,Inactive
3717,Mark Edwards,33,Male,Pune,Engineer,2320738.5,540,6,High,Inactive
3718,Ryan Cooley,55,Male,Hyderabad,Analyst,365806.45,536,5,Medium,Active
3719,Teresa Brown,29,Male,Delhi,Engineer,991486.56,768,6,Low,Active
3720,Brian Simpson,55,Male,Pune,Doctor,1344180.13,671,6,High,Active
3721,Dustin Fitzgerald,32,Male,Bangalore,Engineer,1150340.36,421,15,Low,Active
3722,Samantha Brown,56,Male,Ahmedabad,Analyst,917893.01,840,4,Medium,Inactive
3723,Zoe Campbell,22,Male,Hyderabad,Business,823833.58,631,8,High,Inactive
3724,Taylor Larsen,57,Female,Bangalore,Doctor,1433168.66,676,1,Low,Active
3725,Daniel Wolf,22,Female,Mumbai,Doctor,951559.69,590,1,Medium,Active
3726,Audrey Harris,34,Male,Chennai,Analyst,2042745.19,326,12,Medium,Inactive
3727,Amanda Flynn,63,Male,Pune,Manager,2660440.08,829,8,High,Active
3728,Jenny Brown,52,Male,Delhi,Engineer,1841305.84,790,2,High,Active
3729,Lauren Ray,37,Female,Ahmedabad,Manager,2638364.35,391,12,Medium,Inactive
3730,Melissa Harrison,58,Female,Bangalore,Engineer,2788397.94,712,11,High,Inactive
3731,Amanda Wilson,23,Male,Ahmedabad,Manager,1352978.03,312,9,Low,Active
3732,Manuel Osborne DVM,41,Male,Mumbai,Manager,2714245.28,559,5,High,Active
3733,Leslie Stone,68,Male,Delhi,Analyst,760397.65,486,9,Medium,Inactive
3734,Erin Hawkins,57,Female,Chennai,Teacher,1310465.9,485,7,Low,Inactive
3735,Lisa Ali,24,Female,Pune,Manager,932455.05,308,6,High,Inactive
3736,James Lee,37,Female,Delhi,Analyst,391949.01,396,2,High,Inactive
3737,Billy George,57,Male,Hyderabad,Business,1648627.05,417,3,Medium,Inactive
3738,Dawn Bailey,29,Female,Hyderabad,Teacher,1575981.52,313,1,Low,Active
3739,Frances Moore,41,Female,Chennai,Doctor,2795627.33,544,13,High,Active
3740,Edward Hopkins,36,Male,Ahmedabad,Analyst,1359712.38,434,8,Medium,Inactive
3741,Erin Guzman,58,Female,Delhi,Analyst,1773106.96,484,13,Medium,Inactive
3742,Sheri Mann,62,Female,Ahmedabad,Manager,395152.65,424,9,Medium,Active
3743,Kristin Collins,57,Female,Delhi,Business,377649.27,681,5,High,Inactive
3744,Alyssa Romero,58,Female,Chennai,Doctor,1100401.82,403,12,High,Active
3745,Jennifer Jackson,24,Male,Pune,Doctor,2037377.4,408,10,Medium,Active
3746,Sarah Hart,22,Female,Mumbai,Doctor,1380752.27,748,7,Medium,Active
3747,Joshua Clark,42,Female,Bangalore,Business,965567.83,788,6,Medium,Inactive
3748,Maria Ball,55,Male,Delhi,Business,2328329.44,729,6,Low,Inactive
3749,Melinda Berg,31,Male,Ahmedabad,Business,2421108.05,465,5,Low,Inactive
3750,Christine Sharp,47,Male,Bangalore,Engineer,298473.48,431,9,Medium,Active
3751,Melissa Matthews,33,Male,Bangalore,Business,1659957.94,523,4,High,Active
3752,Katie Howard,56,Female,Mumbai,Teacher,2105072.51,528,4,Low,Inactive
3753,Nicholas Stewart,70,Female,Hyderabad,Business,1482478.52,460,4,High,Active
3754,Alexis Collins,20,Male,Chennai,Business,1286623.35,582,2,High,Active
3755,Debra Hunt,55,Female,Ahmedabad,Doctor,944387.83,513,12,Low,Inactive
3756,Lisa Fernandez,59,Male,Bangalore,Engineer,447824.53,336,11,Medium,Active
3757,Victoria Harrison,36,Male,Kolkata,Engineer,275355.48,364,12,Medium,Active
3758,Timothy Robinson,42,Female,Delhi,Teacher,2187235.54,630,7,High,Inactive
3759,Sandra Vance,70,Female,Delhi,Business,2456441.67,398,4,Low,Active
3760,Mario Moran,55,Male,Ahmedabad,Teacher,846038.46,390,7,High,Active
3761,Alfred Davis,30,Male,Delhi,Teacher,2285771.94,364,3,Low,Active
3762,Sarah Long,27,Male,Pune,Analyst,2715429.21,425,8,Medium,Active
3763,William Hunt,34,Female,Ahmedabad,Teacher,458760.4,574,1,Medium,Active
3764,James Sullivan,33,Female,Mumbai,Business,884025.63,688,11,Low,Inactive
3765,Erin Chen,34,Male,Chennai,Business,1737379.47,837,7,Low,Inactive
3766,Amanda Robinson,46,Female,Hyderabad,Teacher,1311022.32,712,12,High,Inactive
3767,Nicole Green,28,Female,Kolkata,Analyst,1258283.62,325,14,High,Active
3768,Aaron Nichols,31,Female,Pune,Business,2919725.7,781,12,Medium,Inactive
3769,Joseph Maldonado,54,Male,Ahmedabad,Engineer,1640510.77,305,3,High,Active
3770,Maria Harrison,53,Female,Bangalore,Engineer,2497311.55,452,9,High,Active
3771,Lisa Jones,52,Female,Mumbai,Doctor,1835218.2,349,13,Medium,Active
3772,Allen Mcdonald,27,Male,Mumbai,Manager,1431162.25,340,4,High,Active
3773,Brooke Hernandez,49,Female,Pune,Teacher,2597252.21,605,1,High,Inactive
3774,Erin Moore,25,Female,Delhi,Doctor,2656092.55,785,2,Low,Active
3775,Sandra Medina,19,Male,Delhi,Analyst,1983523.3,801,3,Low,Inactive
3776,Jessica Johnson,31,Male,Hyderabad,Teacher,1727197.96,526,6,Low,Active
3777,John Warren,60,Female,Ahmedabad,Engineer,2398548.12,602,14,Medium,Inactive
3778,Vincent Johnson,47,Female,Ahmedabad,Business,1232482.57,792,3,Low,Active
3779,Cathy Ball,53,Female,Kolkata,Doctor,2896537.5,693,10,Low,Active
3780,Donna Brown,44,Male,Mumbai,Doctor,1914298.7,704,8,Low,Active
3781,Daniel Kelly,32,Female,Chennai,Doctor,1998417.05,671,1,High,Inactive
3782,Tammy Moss,30,Female,Pune,Analyst,2204960.38,771,7,Low,Inactive
3783,James Wright,37,Female,Delhi,Doctor,1323182.9,792,3,Low,Inactive
3784,Jeffrey Sellers,35,Male,Delhi,Business,2315011.14,360,12,Medium,Active
3785,Jerry Shaw,29,Male,Delhi,Engineer,2736428.42,542,14,High,Active
3786,Thomas Rosales,69,Female,Delhi,Teacher,672971.55,494,13,High,Active
3787,Karen Berry,67,Male,Delhi,Teacher,1039912.85,797,9,Medium,Inactive
3788,Nicole Peterson,48,Male,Kolkata,Business,2270840.29,566,5,Medium,Active
3789,Kathy Bailey,59,Female,Pune,Analyst,1997206.7,775,8,High,Inactive
3790,Susan Davis,44,Male,Pune,Teacher,1645949.47,515,14,Medium,Active
3791,Scott Martinez,22,Male,Ahmedabad,Analyst,2868012.03,609,9,High,Inactive
3792,Nicole Garcia,66,Male,Chennai,Business,2897504.56,813,6,High,Inactive
3793,Anthony Estes,28,Male,Pune,Business,1924372.28,313,10,High,Active
3794,Janice Thomas,59,Female,Mumbai,Doctor,1529875.72,516,10,High,Inactive
3795,Donna Shaw,33,Female,Hyderabad,Manager,1397657.76,635,6,Medium,Active
3796,Nicholas Brown,36,Female,Kolkata,Doctor,2581121.43,809,12,Low,Inactive
3797,Charles Montoya,64,Male,Kolkata,Business,1381562.66,333,2,Medium,Active
3798,Maria Fox,18,Male,Delhi,Engineer,1665963.81,823,5,Low,Inactive
3799,Mark Webster,60,Female,Ahmedabad,Manager,2005827.93,758,1,Low,Inactive
3800,Jeffrey Mckenzie,64,Female,Delhi,Manager,1533989.41,658,4,High,Inactive
3801,Christie Benjamin,22,Female,Bangalore,Business,2216354.28,711,4,High,Active
3802,John Reed,32,Female,Mumbai,Engineer,2030465.93,540,3,Low,Active
3803,Todd Drake,53,Female,Bangalore,Engineer,581586.37,502,15,Medium,Inactive
3804,Kelly Hughes MD,59,Male,Ahmedabad,Manager,1790236.2,622,11,High,Active
3805,Dr. Daniel Monroe,59,Male,Chennai,Analyst,379914.32,326,6,Low,Active
3806,Michael Johnson,62,Female,Delhi,Analyst,1901026.58,350,5,Low,Inactive
3807,Melanie Vaughn,44,Female,Mumbai,Manager,2045416.52,762,5,Low,Inactive
3808,Bianca Archer,67,Female,Delhi,Engineer,2773907.15,787,11,Low,Active
3809,Preston Conway,59,Female,Mumbai,Doctor,535428.53,454,2,Low,Inactive
3810,Donna Leonard,54,Female,Ahmedabad,Analyst,879505.52,314,15,Medium,Active
3811,Jennifer Bowen,58,Male,Ahmedabad,Doctor,326510.29,630,14,Medium,Inactive
3812,Sally Bryant,39,Male,Kolkata,Analyst,2354696.41,498,7,Low,Active
3813,Tammy Baker,45,Male,Chennai,Teacher,326756.87,818,3,Low,Active
3814,Michael Smith,44,Male,Kolkata,Engineer,2426154.57,414,3,Medium,Active
3815,Paul Meyer,66,Female,Pune,Manager,403679.71,798,4,Medium,Inactive
3816,Andrew Zhang,58,Female,Kolkata,Engineer,2588431.49,548,15,Low,Inactive
3817,Larry Walsh,32,Female,Mumbai,Doctor,1911638.84,804,14,Medium,Inactive
3818,Victoria Carlson,52,Female,Chennai,Manager,2213671.06,562,12,Low,Inactive
3819,Kevin Cervantes,29,Female,Hyderabad,Business,2568850.92,574,1,Low,Active
3820,Tiffany Chen,35,Female,Chennai,Teacher,1923232.48,314,10,Medium,Inactive
3821,Alexander Arnold,23,Female,Chennai,Manager,454829.72,392,4,Low,Inactive
3822,Jason Morgan,18,Female,Delhi,Analyst,2779725.5,324,13,Medium,Inactive
3823,Shaun Moss,26,Male,Mumbai,Teacher,330410.59,678,5,Medium,Active
3824,Victoria Pineda,25,Male,Pune,Doctor,1828712.99,520,6,Medium,Active
3825,David Wagner,58,Male,Delhi,Analyst,2456937.72,454,14,High,Active
3826,Melissa Miller,68,Male,Pune,Teacher,1508391.94,677,4,High,Active
3827,William Skinner,47,Male,Mumbai,Analyst,2661919.01,433,1,Medium,Inactive
3828,Monica Spencer,65,Female,Bangalore,Manager,1886162.2,325,11,Low,Inactive
3829,Rachel Jones,34,Female,Kolkata,Engineer,1495270.55,318,5,Medium,Inactive
3830,Trevor Day,57,Female,Mumbai,Teacher,441834.35,768,1,Medium,Inactive
3831,Jimmy Scott,18,Female,Bangalore,Analyst,802603.25,600,7,Medium,Inactive
3832,Robert Johnson,39,Male,Chennai,Manager,793603.01,800,12,High,Active
3833,Shirley Hawkins,62,Female,Hyderabad,Manager,2342409.1,479,1,Low,Active
3834,Jerome Scott,64,Male,Pune,Doctor,1825992.22,520,13,Low,Active
3835,Mrs. Heather Doyle,58,Male,Ahmedabad,Teacher,1228558.72,513,15,Low,Active
3836,Daniel Ochoa,48,Female,Delhi,Doctor,2162523.31,809,3,Low,Active
3837,David Mcgee,19,Male,Chennai,Teacher,839435.2,569,1,Low,Active
3838,Eric Nelson DVM,28,Female,Kolkata,Business,1761228.21,830,10,Low,Active
3839,Kevin Hayden,67,Female,Delhi,Analyst,2585084.18,498,6,Medium,Active
3840,Scott Howard,25,Male,Bangalore,Teacher,1095449.63,730,10,Low,Inactive
3841,David Jenkins,58,Female,Chennai,Doctor,1752327.81,321,2,High,Active
3842,Jay Williams,68,Female,Ahmedabad,Manager,2421753.9,466,10,High,Active
3843,Marvin Wood,24,Female,Pune,Doctor,893800.65,831,14,Medium,Inactive
3844,Benjamin Wilson,27,Female,Mumbai,Engineer,1936798.71,336,13,Low,Active
3845,Richard Phillips,36,Male,Hyderabad,Manager,2893293.55,607,3,Low,Active
3846,Karen Dudley DDS,38,Male,Pune,Business,1853736.64,348,12,High,Inactive
3847,Susan Roman,27,Male,Chennai,Engineer,2821952.75,526,4,Low,Active
3848,Lisa Quinn,30,Male,Delhi,Manager,2982727.41,621,13,High,Active
3849,Christopher Lara,43,Male,Pune,Engineer,290926.15,371,13,Medium,Active
3850,Michael Reynolds,39,Female,Bangalore,Analyst,461949.78,445,11,High,Inactive
3851,Christopher Thompson,62,Female,Pune,Doctor,1341073.66,528,8,Medium,Inactive
3852,Lynn Stanley,67,Female,Pune,Analyst,2425421.0,792,11,Medium,Inactive
3853,Felicia Carlson,67,Female,Delhi,Teacher,263104.64,454,2,High,Inactive
3854,Anthony Smith,20,Male,Pune,Manager,1376497.96,383,2,Low,Active
3855,Allen Peters,53,Female,Delhi,Doctor,1914170.76,433,12,High,Inactive
3856,Tracy Gross,63,Male,Pune,Analyst,596262.97,655,5,Low,Active
3857,Andrew Allen,55,Male,Mumbai,Manager,2116791.15,389,11,Low,Active
3858,Jamie Ibarra,37,Female,Ahmedabad,Engineer,2490140.68,422,7,Medium,Inactive
3859,Jasmin Richards,25,Female,Chennai,Manager,903213.91,589,7,High,Inactive
3860,Carolyn Owen,68,Male,Delhi,Manager,1022353.53,429,7,High,Inactive
3861,Clarence Martinez,34,Male,Kolkata,Engineer,356918.04,712,7,Medium,Active
3862,Joy Harvey,55,Female,Delhi,Analyst,2875841.74,720,7,Low,Inactive
3863,Mark Armstrong,65,Male,Ahmedabad,Teacher,465063.12,399,2,High,Active
3864,Cynthia Bailey,22,Male,Chennai,Analyst,1417519.41,595,9,High,Active
3865,Sara Jordan,19,Male,Mumbai,Engineer,2746753.23,598,15,High,Inactive
3866,Brandon Fletcher,25,Female,Kolkata,Manager,2759638.36,318,14,High,Inactive
3867,Kevin Smith,60,Male,Mumbai,Teacher,1149466.09,569,12,Medium,Active
3868,Melissa Arnold,31,Female,Mumbai,Teacher,2582709.12,755,1,Low,Inactive
3869,James Huff,51,Female,Delhi,Analyst,1336323.14,516,5,Low,Active
3870,Christine Chavez,59,Female,Ahmedabad,Teacher,2903500.06,713,5,Medium,Active
3871,Brittany Ellison,64,Male,Ahmedabad,Manager,1286477.84,341,7,High,Inactive
3872,Brenda Moody,62,Male,Delhi,Analyst,1085076.3,732,11,Medium,Active
3873,Michael Chavez,68,Male,Ahmedabad,Teacher,2992368.64,822,15,Low,Active
3874,Briana Watson,44,Female,Pune,Doctor,1979692.6,451,11,High,Active
3875,Kenneth Campbell,30,Female,Delhi,Manager,970586.34,559,14,High,Active
3876,James Harris,51,Female,Chennai,Manager,1993855.46,407,6,High,Active
3877,Jessica Johnson,49,Male,Pune,Manager,2250901.13,795,4,Low,Inactive
3878,Amanda Jacobs,64,Female,Pune,Manager,1070325.95,845,4,High,Inactive
3879,Mrs. Latasha Barnes MD,49,Male,Chennai,Business,1332439.89,564,8,High,Inactive
3880,Robert Suarez,65,Female,Pune,Teacher,2616061.85,447,11,High,Active
3881,Robert Acevedo,26,Female,Hyderabad,Manager,1826899.9,562,15,Low,Inactive
3882,Lisa Flynn,39,Female,Chennai,Teacher,2292039.03,318,11,High,Inactive
3883,Leslie Webb,40,Female,Bangalore,Teacher,2926212.06,713,3,Medium,Inactive
3884,Darrell Davis,28,Female,Ahmedabad,Business,2406874.56,702,1,Low,Inactive
3885,Jeffrey Morales,35,Male,Hyderabad,Manager,2347876.74,615,9,Low,Inactive
3886,Caleb Gray,61,Male,Ahmedabad,Engineer,2703245.6,368,6,Low,Active
3887,Justin Grant,28,Male,Hyderabad,Engineer,2671454.36,416,4,High,Active
3888,Kevin Martin,68,Female,Delhi,Manager,1681549.85,332,7,Medium,Active
3889,Anthony Blake,54,Male,Bangalore,Teacher,1774213.36,809,3,Medium,Inactive
3890,Amy Ochoa,32,Female,Kolkata,Analyst,2255355.86,653,5,Low,Inactive
3891,Elizabeth Estrada,32,Male,Chennai,Manager,477546.08,805,13,Medium,Active
3892,Dana Greene,22,Male,Mumbai,Business,334909.89,614,9,Low,Active
3893,Meagan Strong,19,Female,Pune,Business,2867034.67,554,13,Medium,Active
3894,Rodney Thomas,69,Male,Delhi,Engineer,851589.62,747,14,Medium,Inactive
3895,Derrick Horne,40,Female,Mumbai,Teacher,1426733.64,449,13,Low,Inactive
3896,Corey Curry,36,Male,Mumbai,Doctor,1919581.39,371,13,Medium,Active
3897,Robert Klein,64,Male,Mumbai,Business,2084765.83,721,13,High,Active
3898,James Hall,23,Female,Delhi,Business,2127294.81,413,13,Medium,Active
3899,Denise Lynch,30,Male,Kolkata,Analyst,566921.41,333,14,High,Inactive
3900,Melissa Cruz,66,Female,Chennai,Doctor,1866601.42,724,1,Medium,Active
3901,Rachel Griffith,38,Female,Kolkata,Engineer,868193.65,816,6,Low,Active
3902,Jacqueline Gonzalez,21,Male,Bangalore,Manager,2739908.77,499,15,Low,Active
3903,Lauren Weber,52,Male,Chennai,Doctor,2661712.09,653,15,Medium,Inactive
3904,Sean Love,58,Male,Bangalore,Business,1029948.67,519,8,Medium,Inactive
3905,Zachary Hampton,34,Male,Mumbai,Analyst,631143.37,559,8,High,Inactive
3906,Gregory Chavez,20,Female,Pune,Analyst,1706879.9,719,13,Low,Inactive
3907,Elizabeth Preston,29,Female,Ahmedabad,Analyst,2602760.65,802,12,Low,Inactive
3908,Allen Garner,35,Male,Delhi,Engineer,1116058.15,702,11,High,Active
3909,Steven Gentry,33,Female,Bangalore,Teacher,924333.63,330,7,Medium,Active
3910,Hailey Simpson,68,Female,Pune,Analyst,873078.1,835,1,Low,Active
3911,Terry Cox,33,Female,Delhi,Doctor,283697.14,584,7,Low,Inactive
3912,Ashley Lee,31,Female,Ahmedabad,Teacher,1634731.87,505,9,High,Active
3913,Heather Jones,32,Female,Chennai,Analyst,1489359.98,632,3,Medium,Active
3914,Dawn Cruz,51,Female,Bangalore,Doctor,2717769.76,539,11,High,Active
3915,Tiffany Gregory,65,Female,Delhi,Engineer,2153934.7,631,7,High,Inactive
3916,Jennifer Hinton,22,Male,Ahmedabad,Doctor,308400.11,669,12,High,Active
3917,Matthew Romero,65,Male,Kolkata,Business,2124288.65,496,2,High,Inactive
3918,James James,48,Male,Chennai,Business,1919712.69,574,13,Medium,Active
3919,Miranda Newman,27,Male,Hyderabad,Doctor,2943690.17,405,1,Medium,Active
3920,Alyssa Richardson,30,Male,Bangalore,Business,2208910.27,758,8,Medium,Inactive
3921,Erik Jones,57,Male,Delhi,Analyst,1680217.08,373,10,Low,Inactive
3922,Jeffrey Johnson,53,Male,Pune,Engineer,2365474.7,839,14,Medium,Active
3923,Ashley Robbins,56,Male,Delhi,Manager,2438186.84,690,5,Low,Active
3924,George Dickson,19,Male,Delhi,Manager,659636.17,383,7,Low,Active
3925,Keith Neal,49,Male,Hyderabad,Doctor,2818351.24,481,5,High,Inactive
3926,Teresa Sullivan,36,Male,Kolkata,Business,2849756.99,520,12,Low,Inactive
3927,Tracey Yang,27,Female,Chennai,Doctor,689279.98,545,12,High,Active
3928,Tonya Newman,60,Male,Bangalore,Analyst,583103.66,380,14,Low,Active
